best m,c is 1.520000,14.670000 with error 14.683364 in direction 0
best m,c is 1.520000,14.680000 with error 14.680109 in direction 0
best m,c is 1.520000,14.690000 with error 14.676860 in direction 0
best m,c is 1.510000,14.700000 with error 14.673468 in direction 7
best m,c is 1.510000,14.710000 with error 14.669884 in direction 0
best m,c is 1.510000,14.720000 with error 14.666306 in direction 0
best m,c is 1.510000,14.730000 with error 14.662733 in direction 0
best m,c is 1.510000,14.740000 with error 14.659167 in direction 0
best m,c is 1.510000,14.750000 with error 14.655606 in direction 0
best m,c is 1.510000,14.760000 with error 14.652052 in direction 0
best m,c is 1.510000,14.770000 with error 14.648503 in direction 0
best m,c is 1.510000,14.780000 with error 14.644961 in direction 0
best m,c is 1.510000,14.790000 with error 14.641424 in direction 0
best m,c is 1.510000,14.800000 with error 14.637893 in direction 0
best m,c is 1.510000,14.810000 with error 14.634369 in direction 0
best m,c is 1.510000,14.820000 with error 14.630850 in direction 0
best m,c is 1.510000,14.830000 with error 14.627337 in direction 0
best m,c is 1.510000,14.840000 with error 14.623831 in direction 0
best m,c is 1.510000,14.850000 with error 14.620330 in direction 0
best m,c is 1.510000,14.860000 with error 14.616835 in direction 0
best m,c is 1.510000,14.870000 with error 14.613347 in direction 0
best m,c is 1.510000,14.880000 with error 14.609864 in direction 0
best m,c is 1.510000,14.890000 with error 14.606387 in direction 0
best m,c is 1.510000,14.900000 with error 14.602917 in direction 0
best m,c is 1.510000,14.910000 with error 14.599452 in direction 0
best m,c is 1.510000,14.920000 with error 14.595993 in direction 0
best m,c is 1.510000,14.930000 with error 14.592541 in direction 0
best m,c is 1.510000,14.940000 with error 14.589094 in direction 0
best m,c is 1.510000,14.950000 with error 14.585654 in direction 0
best m,c is 1.510000,14.960000 with error 14.582219 in direction 0
best m,c is 1.510000,14.970000 with error 14.578791 in direction 0
best m,c is 1.510000,14.980000 with error 14.575369 in direction 0
best m,c is 1.510000,14.990000 with error 14.571952 in direction 0
best m,c is 1.510000,15.000000 with error 14.568542 in direction 0
best m,c is 1.510000,15.010000 with error 14.565138 in direction 0
best m,c is 1.510000,15.020000 with error 14.561740 in direction 0
best m,c is 1.510000,15.030000 with error 14.558348 in direction 0
best m,c is 1.510000,15.040000 with error 14.554962 in direction 0
best m,c is 1.510000,15.050000 with error 14.551582 in direction 0
best m,c is 1.510000,15.060000 with error 14.548209 in direction 0
best m,c is 1.510000,15.070000 with error 14.544841 in direction 0
best m,c is 1.510000,15.080000 with error 14.541479 in direction 0
best m,c is 1.510000,15.090000 with error 14.538124 in direction 0
best m,c is 1.510000,15.100000 with error 14.534775 in direction 0
best m,c is 1.510000,15.110000 with error 14.531431 in direction 0
best m,c is 1.510000,15.120000 with error 14.528094 in direction 0
best m,c is 1.510000,15.130000 with error 14.524763 in direction 0
best m,c is 1.510000,15.140000 with error 14.521438 in direction 0
best m,c is 1.510000,15.150000 with error 14.518120 in direction 0
best m,c is 1.510000,15.160000 with error 14.514807 in direction 0
best m,c is 1.510000,15.170000 with error 14.511500 in direction 0
best m,c is 1.510000,15.180000 with error 14.508200 in direction 0
best m,c is 1.510000,15.190000 with error 14.504906 in direction 0
best m,c is 1.510000,15.200000 with error 14.501618 in direction 0
best m,c is 1.510000,15.210000 with error 14.498336 in direction 0
best m,c is 1.510000,15.220000 with error 14.495060 in direction 0
best m,c is 1.510000,15.230000 with error 14.491791 in direction 0
best m,c is 1.510000,15.240000 with error 14.488527 in direction 0
best m,c is 1.510000,15.250000 with error 14.485270 in direction 0
best m,c is 1.510000,15.260000 with error 14.482019 in direction 0
best m,c is 1.510000,15.270000 with error 14.478774 in direction 0
best m,c is 1.510000,15.280000 with error 14.475535 in direction 0
best m,c is 1.510000,15.290000 with error 14.472303 in direction 0
best m,c is 1.510000,15.300000 with error 14.469076 in direction 0
best m,c is 1.510000,15.310000 with error 14.465856 in direction 0
best m,c is 1.510000,15.320000 with error 14.462642 in direction 0
best m,c is 1.510000,15.330000 with error 14.459434 in direction 0
best m,c is 1.510000,15.340000 with error 14.456233 in direction 0
best m,c is 1.510000,15.350000 with error 14.453037 in direction 0
best m,c is 1.510000,15.360000 with error 14.449848 in direction 0
best m,c is 1.500000,15.370000 with error 14.446517 in direction 7
best m,c is 1.500000,15.380000 with error 14.442987 in direction 0
best m,c is 1.500000,15.390000 with error 14.439463 in direction 0
best m,c is 1.500000,15.400000 with error 14.435945 in direction 0
best m,c is 1.500000,15.410000 with error 14.432433 in direction 0
best m,c is 1.500000,15.420000 with error 14.428927 in direction 0
best m,c is 1.500000,15.430000 with error 14.425427 in direction 0
best m,c is 1.500000,15.440000 with error 14.421933 in direction 0
best m,c is 1.500000,15.450000 with error 14.418446 in direction 0
best m,c is 1.500000,15.460000 with error 14.414964 in direction 0
best m,c is 1.500000,15.470000 with error 14.411489 in direction 0
best m,c is 1.500000,15.480000 with error 14.408019 in direction 0
best m,c is 1.500000,15.490000 with error 14.404556 in direction 0
best m,c is 1.500000,15.500000 with error 14.401099 in direction 0
best m,c is 1.500000,15.510000 with error 14.397648 in direction 0
best m,c is 1.500000,15.520000 with error 14.394203 in direction 0
best m,c is 1.500000,15.530000 with error 14.390764 in direction 0
best m,c is 1.500000,15.540000 with error 14.387332 in direction 0
best m,c is 1.500000,15.550000 with error 14.383905 in direction 0
best m,c is 1.500000,15.560000 with error 14.380485 in direction 0
best m,c is 1.500000,15.570000 with error 14.377071 in direction 0
best m,c is 1.500000,15.580000 with error 14.373663 in direction 0
best m,c is 1.500000,15.590000 with error 14.370261 in direction 0
best m,c is 1.500000,15.600000 with error 14.366865 in direction 0
best m,c is 1.500000,15.610000 with error 14.363476 in direction 0
best m,c is 1.500000,15.620000 with error 14.360092 in direction 0
best m,c is 1.500000,15.630000 with error 14.356715 in direction 0
best m,c is 1.500000,15.640000 with error 14.353344 in direction 0
best m,c is 1.500000,15.650000 with error 14.349979 in direction 0
best m,c is 1.500000,15.660000 with error 14.346620 in direction 0
best m,c is 1.500000,15.670000 with error 14.343268 in direction 0
best m,c is 1.500000,15.680000 with error 14.339921 in direction 0
best m,c is 1.500000,15.690000 with error 14.336581 in direction 0
best m,c is 1.500000,15.700000 with error 14.333247 in direction 0
best m,c is 1.500000,15.710000 with error 14.329919 in direction 0
best m,c is 1.500000,15.720000 with error 14.326598 in direction 0
best m,c is 1.500000,15.730000 with error 14.323283 in direction 0
best m,c is 1.500000,15.740000 with error 14.319973 in direction 0
best m,c is 1.500000,15.750000 with error 14.316670 in direction 0
best m,c is 1.500000,15.760000 with error 14.313374 in direction 0
best m,c is 1.500000,15.770000 with error 14.310083 in direction 0
best m,c is 1.500000,15.780000 with error 14.306799 in direction 0
best m,c is 1.500000,15.790000 with error 14.303521 in direction 0
best m,c is 1.500000,15.800000 with error 14.300249 in direction 0
best m,c is 1.500000,15.810000 with error 14.296984 in direction 0
best m,c is 1.500000,15.820000 with error 14.293725 in direction 0
best m,c is 1.500000,15.830000 with error 14.290472 in direction 0
best m,c is 1.500000,15.840000 with error 14.287225 in direction 0
best m,c is 1.500000,15.850000 with error 14.283985 in direction 0
best m,c is 1.500000,15.860000 with error 14.280750 in direction 0
best m,c is 1.500000,15.870000 with error 14.277522 in direction 0
best m,c is 1.500000,15.880000 with error 14.274301 in direction 0
best m,c is 1.500000,15.890000 with error 14.271085 in direction 0
best m,c is 1.500000,15.900000 with error 14.267876 in direction 0
best m,c is 1.500000,15.910000 with error 14.264673 in direction 0
best m,c is 1.500000,15.920000 with error 14.261477 in direction 0
best m,c is 1.500000,15.930000 with error 14.258287 in direction 0
best m,c is 1.500000,15.940000 with error 14.255103 in direction 0
best m,c is 1.500000,15.950000 with error 14.251925 in direction 0
best m,c is 1.500000,15.960000 with error 14.248754 in direction 0
best m,c is 1.500000,15.970000 with error 14.245589 in direction 0
best m,c is 1.500000,15.980000 with error 14.242430 in direction 0
best m,c is 1.500000,15.990000 with error 14.239278 in direction 0
best m,c is 1.500000,16.000000 with error 14.236132 in direction 0
best m,c is 1.500000,16.010000 with error 14.232992 in direction 0
best m,c is 1.500000,16.020000 with error 14.229859 in direction 0
best m,c is 1.500000,16.030000 with error 14.226732 in direction 0
best m,c is 1.490000,16.040000 with error 14.223464 in direction 7
best m,c is 1.490000,16.050000 with error 14.219990 in direction 0
best m,c is 1.490000,16.060000 with error 14.216523 in direction 0
best m,c is 1.490000,16.070000 with error 14.213062 in direction 0
best m,c is 1.490000,16.080000 with error 14.209608 in direction 0
best m,c is 1.490000,16.090000 with error 14.206159 in direction 0
best m,c is 1.490000,16.100000 with error 14.202717 in direction 0
best m,c is 1.490000,16.110000 with error 14.199281 in direction 0
best m,c is 1.490000,16.120000 with error 14.195851 in direction 0
best m,c is 1.490000,16.130000 with error 14.192427 in direction 0
best m,c is 1.490000,16.140000 with error 14.189009 in direction 0
best m,c is 1.490000,16.150000 with error 14.185598 in direction 0
best m,c is 1.490000,16.160000 with error 14.182193 in direction 0
best m,c is 1.490000,16.170000 with error 14.178794 in direction 0
best m,c is 1.490000,16.180000 with error 14.175402 in direction 0
best m,c is 1.490000,16.190000 with error 14.172016 in direction 0
best m,c is 1.490000,16.200000 with error 14.168635 in direction 0
best m,c is 1.490000,16.210000 with error 14.165262 in direction 0
best m,c is 1.490000,16.220000 with error 14.161894 in direction 0
best m,c is 1.490000,16.230000 with error 14.158533 in direction 0
best m,c is 1.490000,16.240000 with error 14.155178 in direction 0
best m,c is 1.490000,16.250000 with error 14.151829 in direction 0
best m,c is 1.490000,16.260000 with error 14.148487 in direction 0
best m,c is 1.490000,16.270000 with error 14.145150 in direction 0
best m,c is 1.490000,16.280000 with error 14.141821 in direction 0
best m,c is 1.490000,16.290000 with error 14.138497 in direction 0
best m,c is 1.490000,16.300000 with error 14.135180 in direction 0
best m,c is 1.490000,16.310000 with error 14.131869 in direction 0
best m,c is 1.490000,16.320000 with error 14.128564 in direction 0
best m,c is 1.490000,16.330000 with error 14.125265 in direction 0
best m,c is 1.490000,16.340000 with error 14.121973 in direction 0
best m,c is 1.490000,16.350000 with error 14.118688 in direction 0
best m,c is 1.490000,16.360000 with error 14.115408 in direction 0
best m,c is 1.490000,16.370000 with error 14.112135 in direction 0
best m,c is 1.490000,16.380000 with error 14.108868 in direction 0
best m,c is 1.490000,16.390000 with error 14.105608 in direction 0
best m,c is 1.490000,16.400000 with error 14.102354 in direction 0
best m,c is 1.490000,16.410000 with error 14.099106 in direction 0
best m,c is 1.490000,16.420000 with error 14.095864 in direction 0
best m,c is 1.490000,16.430000 with error 14.092629 in direction 0
best m,c is 1.490000,16.440000 with error 14.089400 in direction 0
best m,c is 1.490000,16.450000 with error 14.086178 in direction 0
best m,c is 1.490000,16.460000 with error 14.082962 in direction 0
best m,c is 1.490000,16.470000 with error 14.079752 in direction 0
best m,c is 1.490000,16.480000 with error 14.076549 in direction 0
best m,c is 1.490000,16.490000 with error 14.073352 in direction 0
best m,c is 1.490000,16.500000 with error 14.070162 in direction 0
best m,c is 1.490000,16.510000 with error 14.066977 in direction 0
best m,c is 1.490000,16.520000 with error 14.063800 in direction 0
best m,c is 1.490000,16.530000 with error 14.060628 in direction 0
best m,c is 1.490000,16.540000 with error 14.057463 in direction 0
best m,c is 1.490000,16.550000 with error 14.054305 in direction 0
best m,c is 1.490000,16.560000 with error 14.051153 in direction 0
best m,c is 1.490000,16.570000 with error 14.048007 in direction 0
best m,c is 1.490000,16.580000 with error 14.044868 in direction 0
best m,c is 1.490000,16.590000 with error 14.041735 in direction 0
best m,c is 1.490000,16.600000 with error 14.038608 in direction 0
best m,c is 1.490000,16.610000 with error 14.035488 in direction 0
best m,c is 1.490000,16.620000 with error 14.032375 in direction 0
best m,c is 1.490000,16.630000 with error 14.029267 in direction 0
best m,c is 1.490000,16.640000 with error 14.026167 in direction 0
best m,c is 1.490000,16.650000 with error 14.023072 in direction 0
best m,c is 1.490000,16.660000 with error 14.019984 in direction 0
best m,c is 1.490000,16.670000 with error 14.016903 in direction 0
best m,c is 1.490000,16.680000 with error 14.013828 in direction 0
best m,c is 1.490000,16.690000 with error 14.010760 in direction 0
best m,c is 1.490000,16.700000 with error 14.007698 in direction 0
best m,c is 1.480000,16.710000 with error 14.004495 in direction 7
best m,c is 1.480000,16.720000 with error 14.001082 in direction 0
best m,c is 1.480000,16.730000 with error 13.997674 in direction 0
best m,c is 1.480000,16.740000 with error 13.994273 in direction 0
best m,c is 1.480000,16.750000 with error 13.990879 in direction 0
best m,c is 1.480000,16.760000 with error 13.987490 in direction 0
best m,c is 1.480000,16.770000 with error 13.984108 in direction 0
best m,c is 1.480000,16.780000 with error 13.980732 in direction 0
best m,c is 1.480000,16.790000 with error 13.977363 in direction 0
best m,c is 1.480000,16.800000 with error 13.974000 in direction 0
best m,c is 1.480000,16.810000 with error 13.970643 in direction 0
best m,c is 1.480000,16.820000 with error 13.967293 in direction 0
best m,c is 1.480000,16.830000 with error 13.963949 in direction 0
best m,c is 1.480000,16.840000 with error 13.960611 in direction 0
best m,c is 1.480000,16.850000 with error 13.957280 in direction 0
best m,c is 1.480000,16.860000 with error 13.953955 in direction 0
best m,c is 1.480000,16.870000 with error 13.950637 in direction 0
best m,c is 1.480000,16.880000 with error 13.947325 in direction 0
best m,c is 1.480000,16.890000 with error 13.944019 in direction 0
best m,c is 1.480000,16.900000 with error 13.940720 in direction 0
best m,c is 1.480000,16.910000 with error 13.937427 in direction 0
best m,c is 1.480000,16.920000 with error 13.934140 in direction 0
best m,c is 1.480000,16.930000 with error 13.930860 in direction 0
best m,c is 1.480000,16.940000 with error 13.927586 in direction 0
best m,c is 1.480000,16.950000 with error 13.924319 in direction 0
best m,c is 1.480000,16.960000 with error 13.921058 in direction 0
best m,c is 1.480000,16.970000 with error 13.917803 in direction 0
best m,c is 1.480000,16.980000 with error 13.914555 in direction 0
best m,c is 1.480000,16.990000 with error 13.911314 in direction 0
best m,c is 1.480000,17.000000 with error 13.908078 in direction 0
best m,c is 1.480000,17.010000 with error 13.904850 in direction 0
best m,c is 1.480000,17.020000 with error 13.901627 in direction 0
best m,c is 1.480000,17.030000 with error 13.898411 in direction 0
best m,c is 1.480000,17.040000 with error 13.895202 in direction 0
best m,c is 1.480000,17.050000 with error 13.891999 in direction 0
best m,c is 1.480000,17.060000 with error 13.888802 in direction 0
best m,c is 1.480000,17.070000 with error 13.885612 in direction 0
best m,c is 1.480000,17.080000 with error 13.882429 in direction 0
best m,c is 1.480000,17.090000 with error 13.879252 in direction 0
best m,c is 1.480000,17.100000 with error 13.876081 in direction 0
best m,c is 1.480000,17.110000 with error 13.872917 in direction 0
best m,c is 1.480000,17.120000 with error 13.869759 in direction 0
best m,c is 1.480000,17.130000 with error 13.866608 in direction 0
best m,c is 1.480000,17.140000 with error 13.863464 in direction 0
best m,c is 1.480000,17.150000 with error 13.860325 in direction 0
best m,c is 1.480000,17.160000 with error 13.857194 in direction 0
best m,c is 1.480000,17.170000 with error 13.854069 in direction 0
best m,c is 1.480000,17.180000 with error 13.850950 in direction 0
best m,c is 1.480000,17.190000 with error 13.847838 in direction 0
best m,c is 1.480000,17.200000 with error 13.844732 in direction 0
best m,c is 1.480000,17.210000 with error 13.841633 in direction 0
best m,c is 1.480000,17.220000 with error 13.838541 in direction 0
best m,c is 1.480000,17.230000 with error 13.835455 in direction 0
best m,c is 1.480000,17.240000 with error 13.832375 in direction 0
best m,c is 1.480000,17.250000 with error 13.829302 in direction 0
best m,c is 1.480000,17.260000 with error 13.826236 in direction 0
best m,c is 1.480000,17.270000 with error 13.823176 in direction 0
best m,c is 1.480000,17.280000 with error 13.820123 in direction 0
best m,c is 1.480000,17.290000 with error 13.817076 in direction 0
best m,c is 1.480000,17.300000 with error 13.814036 in direction 0
best m,c is 1.480000,17.310000 with error 13.811003 in direction 0
best m,c is 1.480000,17.320000 with error 13.807976 in direction 0
best m,c is 1.480000,17.330000 with error 13.804955 in direction 0
best m,c is 1.480000,17.340000 with error 13.801942 in direction 0
best m,c is 1.480000,17.350000 with error 13.798934 in direction 0
best m,c is 1.480000,17.360000 with error 13.795934 in direction 0
best m,c is 1.480000,17.370000 with error 13.792940 in direction 0
best m,c is 1.470000,17.380000 with error 13.789807 in direction 7
best m,c is 1.470000,17.390000 with error 13.786456 in direction 0
best m,c is 1.470000,17.400000 with error 13.783111 in direction 0
best m,c is 1.470000,17.410000 with error 13.779773 in direction 0
best m,c is 1.470000,17.420000 with error 13.776441 in direction 0
best m,c is 1.470000,17.430000 with error 13.773116 in direction 0
best m,c is 1.470000,17.440000 with error 13.769797 in direction 0
best m,c is 1.470000,17.450000 with error 13.766485 in direction 0
best m,c is 1.470000,17.460000 with error 13.763179 in direction 0
best m,c is 1.470000,17.470000 with error 13.759879 in direction 0
best m,c is 1.470000,17.480000 with error 13.756586 in direction 0
best m,c is 1.470000,17.490000 with error 13.753300 in direction 0
best m,c is 1.470000,17.500000 with error 13.750020 in direction 0
best m,c is 1.470000,17.510000 with error 13.746746 in direction 0
best m,c is 1.470000,17.520000 with error 13.743479 in direction 0
best m,c is 1.470000,17.530000 with error 13.740219 in direction 0
best m,c is 1.470000,17.540000 with error 13.736965 in direction 0
best m,c is 1.470000,17.550000 with error 13.733717 in direction 0
best m,c is 1.470000,17.560000 with error 13.730476 in direction 0
best m,c is 1.470000,17.570000 with error 13.727242 in direction 0
best m,c is 1.470000,17.580000 with error 13.724014 in direction 0
best m,c is 1.470000,17.590000 with error 13.720793 in direction 0
best m,c is 1.470000,17.600000 with error 13.717578 in direction 0
best m,c is 1.470000,17.610000 with error 13.714369 in direction 0
best m,c is 1.470000,17.620000 with error 13.711168 in direction 0
best m,c is 1.470000,17.630000 with error 13.707972 in direction 0
best m,c is 1.470000,17.640000 with error 13.704784 in direction 0
best m,c is 1.470000,17.650000 with error 13.701602 in direction 0
best m,c is 1.470000,17.660000 with error 13.698426 in direction 0
best m,c is 1.470000,17.670000 with error 13.695257 in direction 0
best m,c is 1.470000,17.680000 with error 13.692095 in direction 0
best m,c is 1.470000,17.690000 with error 13.688939 in direction 0
best m,c is 1.470000,17.700000 with error 13.685790 in direction 0
best m,c is 1.470000,17.710000 with error 13.682647 in direction 0
best m,c is 1.470000,17.720000 with error 13.679511 in direction 0
best m,c is 1.470000,17.730000 with error 13.676381 in direction 0
best m,c is 1.470000,17.740000 with error 13.673258 in direction 0
best m,c is 1.470000,17.750000 with error 13.670142 in direction 0
best m,c is 1.470000,17.760000 with error 13.667032 in direction 0
best m,c is 1.470000,17.770000 with error 13.663929 in direction 0
best m,c is 1.470000,17.780000 with error 13.660833 in direction 0
best m,c is 1.470000,17.790000 with error 13.657743 in direction 0
best m,c is 1.470000,17.800000 with error 13.654660 in direction 0
best m,c is 1.470000,17.810000 with error 13.651583 in direction 0
best m,c is 1.470000,17.820000 with error 13.648513 in direction 0
best m,c is 1.470000,17.830000 with error 13.645450 in direction 0
best m,c is 1.470000,17.840000 with error 13.642393 in direction 0
best m,c is 1.470000,17.850000 with error 13.639343 in direction 0
best m,c is 1.470000,17.860000 with error 13.636300 in direction 0
best m,c is 1.470000,17.870000 with error 13.633263 in direction 0
best m,c is 1.470000,17.880000 with error 13.630233 in direction 0
best m,c is 1.470000,17.890000 with error 13.627209 in direction 0
best m,c is 1.470000,17.900000 with error 13.624193 in direction 0
best m,c is 1.470000,17.910000 with error 13.621183 in direction 0
best m,c is 1.470000,17.920000 with error 13.618179 in direction 0
best m,c is 1.470000,17.930000 with error 13.615183 in direction 0
best m,c is 1.470000,17.940000 with error 13.612193 in direction 0
best m,c is 1.470000,17.950000 with error 13.609209 in direction 0
best m,c is 1.470000,17.960000 with error 13.606233 in direction 0
best m,c is 1.470000,17.970000 with error 13.603263 in direction 0
best m,c is 1.470000,17.980000 with error 13.600299 in direction 0
best m,c is 1.470000,17.990000 with error 13.597343 in direction 0
best m,c is 1.470000,18.000000 with error 13.594393 in direction 0
best m,c is 1.470000,18.010000 with error 13.591450 in direction 0
best m,c is 1.470000,18.020000 with error 13.588514 in direction 0
best m,c is 1.470000,18.030000 with error 13.585584 in direction 0
best m,c is 1.470000,18.040000 with error 13.582661 in direction 0
best m,c is 1.460000,18.050000 with error 13.579600 in direction 7
best m,c is 1.460000,18.060000 with error 13.576315 in direction 0
best m,c is 1.460000,18.070000 with error 13.573036 in direction 0
best m,c is 1.460000,18.080000 with error 13.569764 in direction 0
best m,c is 1.460000,18.090000 with error 13.566498 in direction 0
best m,c is 1.460000,18.100000 with error 13.563239 in direction 0
best m,c is 1.460000,18.110000 with error 13.559987 in direction 0
best m,c is 1.460000,18.120000 with error 13.556741 in direction 0
best m,c is 1.460000,18.130000 with error 13.553501 in direction 0
best m,c is 1.460000,18.140000 with error 13.550268 in direction 0
best m,c is 1.460000,18.150000 with error 13.547042 in direction 0
best m,c is 1.460000,18.160000 with error 13.543823 in direction 0
best m,c is 1.460000,18.170000 with error 13.540610 in direction 0
best m,c is 1.460000,18.180000 with error 13.537404 in direction 0
best m,c is 1.460000,18.190000 with error 13.534204 in direction 0
best m,c is 1.460000,18.200000 with error 13.531011 in direction 0
best m,c is 1.460000,18.210000 with error 13.527825 in direction 0
best m,c is 1.460000,18.220000 with error 13.524645 in direction 0
best m,c is 1.460000,18.230000 with error 13.521472 in direction 0
best m,c is 1.460000,18.240000 with error 13.518306 in direction 0
best m,c is 1.460000,18.250000 with error 13.515146 in direction 0
best m,c is 1.460000,18.260000 with error 13.511993 in direction 0
best m,c is 1.460000,18.270000 with error 13.508846 in direction 0
best m,c is 1.460000,18.280000 with error 13.505706 in direction 0
best m,c is 1.460000,18.290000 with error 13.502573 in direction 0
best m,c is 1.460000,18.300000 with error 13.499447 in direction 0
best m,c is 1.460000,18.310000 with error 13.496327 in direction 0
best m,c is 1.460000,18.320000 with error 13.493214 in direction 0
best m,c is 1.460000,18.330000 with error 13.490108 in direction 0
best m,c is 1.460000,18.340000 with error 13.487008 in direction 0
best m,c is 1.460000,18.350000 with error 13.483915 in direction 0
best m,c is 1.460000,18.360000 with error 13.480829 in direction 0
best m,c is 1.460000,18.370000 with error 13.477750 in direction 0
best m,c is 1.460000,18.380000 with error 13.474677 in direction 0
best m,c is 1.460000,18.390000 with error 13.471611 in direction 0
best m,c is 1.460000,18.400000 with error 13.468551 in direction 0
best m,c is 1.460000,18.410000 with error 13.465499 in direction 0
best m,c is 1.460000,18.420000 with error 13.462453 in direction 0
best m,c is 1.460000,18.430000 with error 13.459414 in direction 0
best m,c is 1.460000,18.440000 with error 13.456381 in direction 0
best m,c is 1.460000,18.450000 with error 13.453356 in direction 0
best m,c is 1.460000,18.460000 with error 13.450337 in direction 0
best m,c is 1.460000,18.470000 with error 13.447325 in direction 0
best m,c is 1.460000,18.480000 with error 13.444319 in direction 0
best m,c is 1.460000,18.490000 with error 13.441321 in direction 0
best m,c is 1.460000,18.500000 with error 13.438329 in direction 0
best m,c is 1.460000,18.510000 with error 13.435344 in direction 0
best m,c is 1.460000,18.520000 with error 13.432366 in direction 0
best m,c is 1.460000,18.530000 with error 13.429394 in direction 0
best m,c is 1.460000,18.540000 with error 13.426429 in direction 0
best m,c is 1.460000,18.550000 with error 13.423472 in direction 0
best m,c is 1.460000,18.560000 with error 13.420520 in direction 0
best m,c is 1.460000,18.570000 with error 13.417576 in direction 0
best m,c is 1.460000,18.580000 with error 13.414639 in direction 0
best m,c is 1.460000,18.590000 with error 13.411708 in direction 0
best m,c is 1.460000,18.600000 with error 13.408784 in direction 0
best m,c is 1.460000,18.610000 with error 13.405867 in direction 0
best m,c is 1.460000,18.620000 with error 13.402957 in direction 0
best m,c is 1.460000,18.630000 with error 13.400054 in direction 0
best m,c is 1.460000,18.640000 with error 13.397157 in direction 0
best m,c is 1.460000,18.650000 with error 13.394267 in direction 0
best m,c is 1.460000,18.660000 with error 13.391384 in direction 0
best m,c is 1.460000,18.670000 with error 13.388508 in direction 0
best m,c is 1.460000,18.680000 with error 13.385639 in direction 0
best m,c is 1.460000,18.690000 with error 13.382777 in direction 0
best m,c is 1.460000,18.700000 with error 13.379922 in direction 0
best m,c is 1.460000,18.710000 with error 13.377073 in direction 0
best m,c is 1.450000,18.720000 with error 13.374088 in direction 7
best m,c is 1.450000,18.730000 with error 13.370872 in direction 0
best m,c is 1.450000,18.740000 with error 13.367662 in direction 0
best m,c is 1.450000,18.750000 with error 13.364458 in direction 0
best m,c is 1.450000,18.760000 with error 13.361262 in direction 0
best m,c is 1.450000,18.770000 with error 13.358072 in direction 0
best m,c is 1.450000,18.780000 with error 13.354889 in direction 0
best m,c is 1.450000,18.790000 with error 13.351713 in direction 0
best m,c is 1.450000,18.800000 with error 13.348543 in direction 0
best m,c is 1.450000,18.810000 with error 13.345381 in direction 0
best m,c is 1.450000,18.820000 with error 13.342224 in direction 0
best m,c is 1.450000,18.830000 with error 13.339075 in direction 0
best m,c is 1.450000,18.840000 with error 13.335933 in direction 0
best m,c is 1.450000,18.850000 with error 13.332797 in direction 0
best m,c is 1.450000,18.860000 with error 13.329668 in direction 0
best m,c is 1.450000,18.870000 with error 13.326545 in direction 0
best m,c is 1.450000,18.880000 with error 13.323430 in direction 0
best m,c is 1.450000,18.890000 with error 13.320321 in direction 0
best m,c is 1.450000,18.900000 with error 13.317219 in direction 0
best m,c is 1.450000,18.910000 with error 13.314124 in direction 0
best m,c is 1.450000,18.920000 with error 13.311036 in direction 0
best m,c is 1.450000,18.930000 with error 13.307954 in direction 0
best m,c is 1.450000,18.940000 with error 13.304879 in direction 0
best m,c is 1.450000,18.950000 with error 13.301811 in direction 0
best m,c is 1.450000,18.960000 with error 13.298750 in direction 0
best m,c is 1.450000,18.970000 with error 13.295696 in direction 0
best m,c is 1.450000,18.980000 with error 13.292649 in direction 0
best m,c is 1.450000,18.990000 with error 13.289608 in direction 0
best m,c is 1.450000,19.000000 with error 13.286574 in direction 0
best m,c is 1.450000,19.010000 with error 13.283547 in direction 0
best m,c is 1.450000,19.020000 with error 13.280527 in direction 0
best m,c is 1.450000,19.030000 with error 13.277513 in direction 0
best m,c is 1.450000,19.040000 with error 13.274507 in direction 0
best m,c is 1.450000,19.050000 with error 13.271507 in direction 0
best m,c is 1.450000,19.060000 with error 13.268515 in direction 0
best m,c is 1.450000,19.070000 with error 13.265529 in direction 0
best m,c is 1.450000,19.080000 with error 13.262550 in direction 0
best m,c is 1.450000,19.090000 with error 13.259578 in direction 0
best m,c is 1.450000,19.100000 with error 13.256612 in direction 0
best m,c is 1.450000,19.110000 with error 13.253654 in direction 0
best m,c is 1.450000,19.120000 with error 13.250702 in direction 0
best m,c is 1.450000,19.130000 with error 13.247758 in direction 0
best m,c is 1.450000,19.140000 with error 13.244820 in direction 0
best m,c is 1.450000,19.150000 with error 13.241889 in direction 0
best m,c is 1.450000,19.160000 with error 13.238965 in direction 0
best m,c is 1.450000,19.170000 with error 13.236048 in direction 0
best m,c is 1.450000,19.180000 with error 13.233138 in direction 0
best m,c is 1.450000,19.190000 with error 13.230235 in direction 0
best m,c is 1.450000,19.200000 with error 13.227339 in direction 0
best m,c is 1.450000,19.210000 with error 13.224449 in direction 0
best m,c is 1.450000,19.220000 with error 13.221567 in direction 0
best m,c is 1.450000,19.230000 with error 13.218691 in direction 0
best m,c is 1.450000,19.240000 with error 13.215823 in direction 0
best m,c is 1.450000,19.250000 with error 13.212961 in direction 0
best m,c is 1.450000,19.260000 with error 13.210107 in direction 0
best m,c is 1.450000,19.270000 with error 13.207259 in direction 0
best m,c is 1.450000,19.280000 with error 13.204418 in direction 0
best m,c is 1.450000,19.290000 with error 13.201585 in direction 0
best m,c is 1.450000,19.300000 with error 13.198758 in direction 0
best m,c is 1.450000,19.310000 with error 13.195938 in direction 0
best m,c is 1.450000,19.320000 with error 13.193125 in direction 0
